Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,AAPL,MSFT,AAPL,MSFT,AAPL,MSFT,AAPL,MSFT,AAPL,MSFT
Date,,,,,,,,,,
2016-02-18,21.801008224487305,45.92139434814453,22.396651175658235,46.59011170245791,21.762505235441324,45.84220422346293,22.38532646219024,46.0445815971565,156084000,27176000
2016-02-19,21.751184463500977,45.59585189819336,21.91425067774679,46.00060006979581,21.69682963472199,45.34068325920076,21.742125037386337,45.727836602916554,141496800,33559100
2016-02-22,21.941423416137695,46.32615661621094,21.945953992362313,46.63411641977522,21.72400241088704,46.00059527357428,21.812329640272974,46.00059527357428,137123200,25008300
2016-02-23,21.4454402923584,45.03271484375,21.85536946725895,46.0797814420599,21.41373315882516,44.85673638981721,21.832721761579375,46.05338584874842,127770400,28895300
2016-02-24,21.764772415161133,45.191104888916016,21.82818666911204,45.31428882635373,21.135156996778832,44.1704336632042,21.284634933584957,44.60157744423621,145022800,33014500
2016-02-25,21.914249420166016,45.842220306396484,21.914249420166016,45.842220306396484,21.572263447576336,44.53118744022642,21.753448503653868,45.51666228249332,110330800,26939500
2016-02-26,21.948217391967773,45.1383056640625,22.19960905772961,46.35255344097704,21.8734784418694,44.9623271902834,22.01389519039657,46.28216070886131,115964400,35975900
2016-02-29,21.898395538330078,44.76876449584961,22.2471756430575,45.446279598672994,21.88933611286731,44.575187793182636,21.93689680061531,45.18231014721404,140865200,31654000
2016-03-01,22.768077850341797,46.26456832885742,22.822432670918456,46.273365742581994,22.063723559374896,44.80394926880913,22.115814819696116,44.84794640696317,201628400,33024500
2016-03-02,22.817907333374023,46.590126037597656,22.84961446091474,46.59892345126497,22.566513873652035,45.895012880016786,22.763552504434063,46.11498514331374,132678400,29289900
2016-03-03,22.987768173217773,46.06219482421875,23.035328865537434,46.60772850400921,22.74996298371058,45.560658286338665,22.779406551271965,46.60772850400921,147822800,24427800
2016-03-04,23.329753875732422,45.7806282043457,23.49734894099103,46.15018336693163,22.958326040343685,45.49906396452334,23.18480651206408,46.106189583805104,184220400,33034200
2016-03-07,23.071569442749023,44.900753021240234,23.28899051809232,45.57826823204434,22.86547135580049,44.504805493968654,23.18933854392739,45.36709666503437,143315600,38407800
2016-03-08,22.881322860717773,45.44627380371094,23.046654373151963,45.868620173075485,22.738640778851057,44.522387554433514,22.824702740117004,44.698366047463054,126247600,33835100
2016-03-09,22.901702880859375,46.49333572387695,23.005883676665537,46.502133137169466,22.709193123136984,45.63104489127165,22.944732989793426,45.6574404876594,108806800,28251600
2016-03-10,22.91303062438965,45.798221588134766,23.155364678153827,46.581322257834714,22.682021286222742,45.01512091843482,22.967387185765745,46.57252484473579,134054400,38387800
2016-03-11,23.159896850585938,46.69572448730469,23.164425700391348,46.69572448730469,22.987771183525282,46.08860208378668,23.155366272871404,46.63413250534683,109632800,32275700
2016-03-14,23.218782424926758,46.78369140625,23.30711141844868,47.15324649124949,23.051187321957766,46.308553949121794,23.080630895768163,46.3789433160442,100304400,24083600
2016-03-15,23.68532371520996,47.153263092041016,23.821211627233023,47.153263092041016,23.51999224151106,46.40535860307023,23.544905226971284,46.41415601834158,160270800,21104800
2016-03-16,24.000141143798828,47.82196044921875,24.07714369172515,48.041932674572124,23.687596918215096,46.986068678083775,23.69212749627503,47.030062451852494,153214000,31691700
2016-03-17,23.961631774902344,48.0947265625,24.113373258371606,48.393888919169804,23.77138730256809,47.514000029730354,23.898215798851812,47.6987758909503,137682800,28223900
2016-03-18,23.988813400268555,47.06525802612305,24.120172500887048,48.36749317564891,23.82348360803238,47.03006166509295,24.083934792616137,48.32349604610643,176820800,67625500
2016-03-21,23.986549377441406,47.39082717895508,24.380624943797773,47.452419147065015,23.81215843358732,46.57253005233955,23.991078226933524,46.85409429413086,142010800,23925700
2016-03-22,24.170000076293945,47.575599670410156,24.29909389666317,47.73397996462004,23.828014025596502,47.03886682408891,23.83707345326038,47.17085152143391,129777600,23124100
2016-03-23,24.0363712310791,47.48762893676758,24.249263422019336,47.72519946226388,23.98428169153553,47.285254790569574,24.115640776494775,47.610812907800145,102814000,20129000
2016-03-24,23.932186126708984,47.69878387451172,24.063545188080788,47.80437297560439,23.75553167144067,47.27643753967193,23.886890732812475,47.37322587075173,104532000,19950000
2016-03-28,23.8234806060791,47.109256744384766,24.04996107050679,47.769173478679065,23.79403703984186,46.92448086434479,24.006929229334705,47.6987807492295,77645600,17025100
2016-03-29,24.387418746948242,48.13872528076172,24.412331738585134,48.27070997033977,23.753272696405663,47.03006664304439,23.7555379850751,47.21484252324559,124760400,23924300
2016-03-30,24.813203811645508,48.43789291381836,25.007977186036836,48.95702760239705,24.595782732119893,48.30591156645727,24.60710744864161,48.332307164627395,182404400,23008300
2016-03-31,24.684104919433594,48.59626007080078,24.890202967996302,48.913020589201885,24.659191930532415,48.27070214089277,24.849436415967897,48.34989227049305,103553600,26360500
2016-04-01,24.910587310791016,48.89543533325195,24.91285259938728,48.930631701601406,24.50518704750646,48.01554626357816,24.636546139546827,48.437892614240326,103496000,24399200
2016-04-04,25.166513442993164,48.77226257324219,25.408847505611973,48.97463670284558,24.974003638259468,48.39390991808896,25.007976058383598,48.77226257324219,149424800,18928800
2016-04-05,24.869823455810547,48.006744384765625,25.07818683156625,48.65786035611982,24.78149619796451,47.91875347207579,24.801880341726193,48.561072030416064,106314800,19272300
2016-04-06,25.130277633666992,48.49948501586914,25.134808211577507,48.56987775319981,24.731671445092246,47.698786089540306,24.964947826026297,47.83077079378008,105616400,21188700
2016-04-07,24.58218765258789,47.91876220703125,25.00797026618707,48.3147129950368,24.48706628059903,47.71638810571969,24.901524180810107,48.279516623545035,127207600,19225100
2016-04-08,24.6093692779541,47.883567810058594,24.86076101588604,48.64027304578129,24.4983926009516,47.79558023421166,24.66598939678476,48.10354010618678,94326800,22167200
2016-04-11,24.690893173217773,47.786781311035156,25.050997918311133,48.52588833695938,24.647863070931074,47.777980539821705,24.679570189630063,47.945161627769686,117630000,21414200
2016-04-12,25.012500762939453,48.085933685302734,25.02608903663491,48.200316835029966,24.609365849493436,47.30282968038137,24.76337089246503,47.839562490598574,108929200,24944300
2016-04-13,25.37487030029297,48.70185470581055,25.442813399819443,48.781044849905776,25.094035020850985,48.29710657221724,25.094035020850985,48.49948063901389,133029200,20818000
2016-04-14,25.388463973999023,48.710655212402344,25.454143527045517,48.904231865036515,25.214074747427315,48.45548659875005,25.279754300473808,48.5874712903661,101895600,20877100
2016-04-15,24.87887954711914,48.9658203125,25.433757741234675,49.203387369945986,24.8517029962933,48.49067948458823,25.390725898548595,48.65785717299723,187756000,28793800
2016-04-18,24.342121124267578,49.67853927612305,24.675045956179787,49.79292580238987,24.219821465889925,48.578677868009216,24.661457681218543,48.82504910585396,243286000,23786000
2016-04-19,24.213029861450195,49.6169548034668,24.459892764585337,49.95131366188175,24.059023060112374,48.992234234818426,24.432714483910782,49.82812970260023,129539600,29596800
2016-04-20,24.262849807739258,48.91304397583008,24.48027083078875,49.71374306617529,24.020515797140575,48.8250563926537,24.151874871871108,49.5289671275982,122444000,36195700
2016-04-21,24.000141143798828,49.0802001953125,24.217562237125758,49.476150858927596,23.89822387236138,48.763439664420424,24.217562237125758,49.0977983755298,126210000,38909100
2016-04-22,23.934457778930664,45.56066131591797,24.115642858510714,46.13259063367685,23.69438901720973,44.67197470831189,23.782716268330034,45.675047850771925,134732400,126834100
2016-04-25,23.798568725585938,45.85102462768555,23.927662527208124,45.86862281365265,23.66947492396375,45.42867823400725,23.78044987288941,45.56065959399441,112126400,33226900
2016-04-26,23.63323211669922,45.26148986816406,23.848389558227918,46.06218874011714,23.533581904198304,44.953530054532195,23.533581904198304,45.9829985942532,224064800,33532600
2016-04-27,22.15432357788086,44.821556091308594,22.355891094992916,45.31429526761105,21.6696554212396,44.47839982923641,21.742129115842708,45.29669708025978,458408400,43369300
2016-04-28,21.477142333984375,43.906471252441406,22.16790669694198,44.671973896216734,21.345783253113265,43.60730879815403,22.106757733313717,44.539989177129925,328970800,43134800
2016-04-29,21.230281829833984,43.880069732666016,21.452233482661203,44.214428540055586,20.951711779266073,43.42252698479362,21.28690195548378,43.42252698479362,274126000,48411700
2016-05-02,21.207632064819336,44.531185150146484,21.30728402921264,44.65436907953112,20.926796752694237,43.80087563092278,21.282371038114313,43.99445229510455,192640400,33114500
2016-05-03,21.55641746520996,43.80086898803711,21.68324601231902,44.35519994270791,21.216696661531245,43.64248871527403,21.334465779859748,44.293607987356694,227325200,26460200
2016-05-04,21.332195281982422,43.880069732666016,21.71947666489431,44.04725081461612,21.24839688894312,43.519315325604595,21.5609393046504,43.853674132994165,164102000,24257600
2016-05-05,21.2456111907959,43.94165802001953,21.434734920892943,44.25841861557562,21.11801047575662,43.75688212478193,21.418784831513033,43.88006605494033,143562000,25390700
2016-05-06,21.127119064331055,44.33761215209961,21.293455415162843,44.33761215209961,20.92888080536488,43.69529349826106,21.275227988494596,43.92406319224728,174799600,24787300
2016-05-09,21.143068313598633,44.0560417175293,21.366369492712273,44.51358439777698,21.09749540265691,43.99444975639116,21.19091856626584,44.42559684086826,131745600,17951600
2016-05-10,21.286624908447266,44.89194107055664,21.320804166418394,44.962330451267285,20.988129648253217,44.16163152618479,21.26611839672215,44.28481881632171,134747200,22891000
2016-05-11,21.079275131225586,44.918331146240234,21.320805556693756,45.56064969011536,21.067881465015834,44.874337369141124,21.300299043631465,44.988723874806844,114876400,24039100
2016-05-12,20.58481788635254,45.32307815551758,21.14079539282424,45.58704752466487,20.386581315893334,44.80394354284317,21.12712438477307,45.05031473027998,305258800,24102800
2016-05-13,20.62582778930664,44.94473648071289,20.887866391934395,45.66624526843837,20.507341691111154,44.909540111431035,20.507341691111154,45.26149373471805,177571200,22592300
2016-05-16,21.391437530517578,45.60464096069336,21.507646298698038,45.719024095143695,20.88331209704313,44.65435938627463,21.051927548030122,44.698353157717804,245039200,20032000
2016-05-17,21.302568435668945,44.75405502319336,21.57827801843774,45.835029158495075,21.19319692996382,44.62115052818936,21.54410050942285,45.826170210823214,187667600,27803500
2016-05-18,21.5463809967041,45.019859313964844,21.694489931630287,45.31225183253911,21.39371563938697,44.567975358004425,21.455238641453214,44.72746341540377,168249600,24907500
2016-05-19,21.46434783935547,44.585693359375,21.564606499211887,44.85150564221974,21.32079708963908,44.14267176130491,21.564606499211887,44.71860119079065,121768400,23842400
2016-05-20,21.6967716217041,44.85150909423828,21.744621885494894,45.38313708083133,21.53726900397226,44.65658187447563,21.564612756893798,44.72746357802928,128104000,23905800
2016-05-23,21.972484588623047,44.32875061035156,22.14565823969425,44.904680177412786,21.799310937551844,44.28444911595932,21.844883865954507,44.83379508239531,152074400,26118700
2016-05-24,22.30743980407715,45.710975646972656,22.3507319160892,45.817299900448596,22.06590761250913,44.65658529836754,22.152495313392407,44.922397622050916,140560800,34757900
2016-05-25,22.699359893798828,46.18058395385742,22.726701916238504,46.50842246598057,22.355291624518674,45.88819137113852,22.482892365049718,46.003374586761474,152675200,24040200
2016-05-26,22.879364013671875,45.97679138183594,22.952278954764644,46.05653542285615,22.4760518876046,45.50718946248766,22.713025880763425,46.012233928953215,225324800,24335200
2016-05-27,22.865692138671875,46.357791900634766,22.893035894534986,46.357791900634766,22.6150471277629,45.870468691042255,22.658340973272143,46.00337317730161,145364800,17721400
2016-05-31,22.75404167175293,46.96029281616211,22.877085966361317,46.96029281616211,22.51706766788819,46.14513463872806,22.694797736179392,46.30461931606301,169228800,37653100
2016-06-01,22.43503761291504,46.82738494873047,22.681126196370553,46.91599130274095,22.405416515036443,46.46410734725449,22.56263832799744,46.46410734725449,116693200,25324800
2016-06-02,22.266416549682617,46.499549865722656,22.29375855981205,46.72992300604849,22.018048947623726,45.93248272028492,22.23907280112426,46.64131665208209,160766400,22840800
2016-06-03,22.31199073791504,45.888179779052734,22.39174117560807,46.44638458141036,22.2048965479719,45.719829401845175,22.28236964346596,46.41094542093371,114019600,23368300
2016-06-06,22.473770141601562,46.18943405151367,23.21659221106314,46.384361261719064,22.227683331115195,45.97678219130539,22.327940276709967,46.06538854138661,93170000,18243300
2016-06-07,22.564918518066406,46.16286087036133,22.756321338527762,46.7210691718458,22.54896842789708,46.16286087036133,22.615047869578415,46.2869097884592,89638000,20866800
2016-06-08,22.544408798217773,46.10968780517578,22.685680508647046,46.46410304846735,22.485164869544324,45.95905870728733,22.562636228369513,46.09196653601323,83392400,21149400
2016-06-09,22.706195831298828,45.737548828125,22.783667214257754,46.07424618897916,22.435042514083104,45.622365646242876,22.44415710121293,46.07424618897916,106405600,20305700
2016-06-10,22.51934242248535,45.61351013183594,22.637828532439826,46.11855455852978,22.4395919890132,45.22365228420876,22.45098391469261,45.23251123029679,126851600,25833200
2016-06-13,22.17982292175293,44.42620849609375,22.585413926783538,44.94011520906175,22.125137177759996,43.46928353330709,22.48743436048078,43.93002643390319,152082000,83217800
2016-06-14,22.207176208496094,44.15153121948242,22.43959376261823,44.390759892519974,22.045396248257337,43.92115811065068,22.17527603258587,44.21355396878643,127727600,42577100
2016-06-15,22.13426399230957,44.02749252319336,22.423646430179,44.40849143131008,22.109199316953024,44.02749252319336,22.28920846795485,44.107236559310515,117780800,33757600
2016-06-16,22.22768783569336,44.64772415161133,22.27325902579635,44.71860924245908,21.89045511827106,43.86800505222187,21.97704107483852,43.87686737857142,125307200,31188600
2016-06-17,21.72183609008789,44.417354583740234,22.022610415685328,44.68316691574605,21.715000586528955,44.14267992534148,22.015774912126393,44.665445642947375,244032800,45710500
2016-06-20,21.669422149658203,44.36418151855469,22.004375646220005,45.037576224600656,21.65347206593758,44.32873898034459,21.874495896372444,44.86922585809592,137647600,35607900
2016-06-21,21.853992462158203,45.35654830932617,21.954249400307937,45.569200155697175,21.573724679189954,44.44392493278733,21.632968600661833,44.47936747051357,142185600,34097800
2016-06-22,21.77196502685547,45.17934799194336,22.077295769638027,45.595786031995765,21.726392106599683,45.14390544981516,21.931465901677825,45.25909202173839,116876400,28816800
2016-06-23,21.897287368774414,45.99449920654297,21.940581209838957,46.12740702937668,21.703607231975436,45.32110790815183,21.860830769795754,45.436291082622276,128960800,29028800
2016-06-24,21.28206443786621,44.15153121948242,21.569167716421042,45.1350362641544,21.111169918940778,43.876856629717295,21.17041383892837,44.1338099511118,301245600,133503000
2016-06-27,20.97218132019043,42.911075592041016,21.202319822190724,43.549027824402486,20.84913702422283,42.5655192595075,21.190926155767468,43.50472295716541,181958400,50216300
2016-06-28,21.325359344482422,43.80597686767578,21.34131117057632,43.832560463448125,20.994963926386347,43.123723162622625,21.168137548481333,43.345233974133905,161779600,38140700
2016-06-29,21.509929656982422,44.78063201904297,21.544108917765705,44.940120093506295,21.334476929561966,44.12495844847295,21.411950036566033,44.222423758421336,146124000,31304000
2016-06-30,21.783353805541992,45.33882141113281,21.822089478340487,45.45400795444816,21.487137689611927,44.74517418786532,21.51903785996703,44.94010474117035,143345600,28527800
2016-07-01,21.849435806274414,45.32997131347656,21.981594663880156,45.826156736903094,21.72183510978838,45.25022728792563,21.758291706600488,45.30339109828848,104106000,21400400
2016-07-05,21.644365310668945,45.33882141113281,21.737788505120793,45.43628668778533,21.523600099054118,44.95782600783317,21.735509424214086,45.037570017822866,110820800,24806400
2016-07-06,21.76740837097168,45.52491760253906,21.797031205793836,45.66668443240344,21.503092368925596,44.64773301901158,21.555499057807562,44.99328945555676,123796400,28167500
2016-07-07,21.860828399658203,45.52491760253906,21.988429089892936,45.72870720921987,21.787913471177067,45.25024289093215,21.806140899475583,45.56035677501428,100558400,19585200
2016-07-08,22.02944564819336,46.34006118774414,22.07729591094634,46.393224999411736,21.88589485993442,45.67552875183963,21.986151808280546,45.83501680685565,115648400,28391000
2016-07-11,22.097806930541992,46.59701919555664,22.250472322052435,46.80967108348277,22.040842076536958,46.49069494158712,22.045398499948433,46.51727516008273,95179600,22269200
2016-07-12,22.19805908203125,47.146358489990234,22.261859426545215,47.31470886342834,22.129702315093002,46.77422196341748,22.141094240368208,46.9071264171992,96670000,27317600
2016-07-13,22.072736740112305,47.412174224853516,22.255023184320574,47.722291399532544,22.065899499059526,47.11978170128474,22.195781002628085,47.45647909265542,103568800,25356800
2016-07-14,22.51023292541504,47.615962982177734,22.55580411528833,47.837473781838064,22.175279290715043,47.47419620559459,22.191229381013642,47.70456595004724,155676000,24545500
2016-07-15,22.50794792175293,47.58052444458008,22.62643576573226,47.84633675053009,22.444147577346676,47.14636175353846,22.539848093956056,47.802035262869566,120548000,32024400
2016-07-18,22.747201919555664,47.810909271240234,22.81555868928696,48.147606767513174,22.466934122213043,47.44763154999425,22.489719712123474,47.58053943483533,145975600,31433900
2016-07-19,22.756311416625977,47.0400390625,22.785932503045608,47.75773535428332,22.635544514079736,46.89827226930679,22.685673843735028,47.58938496362534,95119600,53336500
2016-07-20,22.776823043823242,49.53867721557617,22.89075273196067,50.362697695887846,22.72669370289412,49.20197983932307,22.785937627485726,49.751329079522,105104000,89893300
2016-07-21,22.65605926513672,49.44121170043945,23.013798438655886,49.82221056083602,22.58770075262052,49.40576915994054,22.747203369015253,49.600699752697864,130808000,32776700
2016-07-22,22.480606079101562,50.12347412109375,22.62643593553281,50.176637941097404,22.40085390956624,49.42349903432177,22.617321352202232,49.68931475435275,113254800,32157200
2016-07-25,22.17982292175293,50.265235900878906,22.52161186395858,50.27409822665352,22.08412243515818,49.848794469132464,22.387175714470015,50.03486613054304,161531600,25610600
2016-07-26,22.02716636657715,50.291812896728516,22.32338426293091,50.761418113080715,21.970201520234436,50.07030208636945,22.061345622068604,50.07916441157638,224959200,28079000
2016-07-27,23.45811653137207,49.78677749633789,23.77711993022284,50.32726451186467,23.412545362291386,49.71589578183573,23.758890767219103,50.158917482433104,369379200,32327500
2016-07-28,23.77484703063965,49.80449676513672,23.79991170167832,49.94626356842173,23.428501535677558,49.370337408820795,23.43078061625265,49.61842846957275,159479200,37550400
2016-07-29,23.745223999023438,50.2209358215332,23.822697086391937,50.29181752978487,23.624458814835958,49.662727581607996,23.74066757667422,49.84879586825405,110934800,30558700
2016-08-01,24.16448974609375,50.132328033447266,24.18727533810684,50.2829537615287,23.79080047410553,49.74246684549678,23.79080047410553,50.15004592382073,152671600,26003400
2016-08-02,23.806751251220703,50.132328033447266,24.169046868471003,50.415861599236685,23.697377972592157,49.89309595356493,24.16449044530824,50.37155673334288,135266400,35122000
2016-08-03,24.10524559020996,50.4778938293457,24.116637516895125,50.60193936516147,23.872828033938575,50.05259340083992,23.88194261834424,50.22094043087741,120810400,22075600
2016-08-04,24.254159927368164,50.85001754760742,24.28394149053734,50.96520410737692,24.1189936837763,50.212065376559714,24.18772251920903,50.32725193632921,109634800,26587700
2016-08-05,24.62299346923828,51.35506820678711,24.661938981640454,51.57657902898338,24.325170938035715,50.903187616700954,24.345788533596977,51.08039695045535,162213600,29335200
2016-08-08,24.826889038085938,51.443668365478516,24.826889038085938,51.470248579343746,24.549685824604097,51.19557397611919,24.63215796233773,51.443668365478516,112148800,19473500
2016-08-09,24.927690505981445,51.56772232055664,24.957473812255955,51.83353464272706,24.744416553749847,51.40823425125698,24.794817458663687,51.541138722348656,105260800,16920700
2016-08-10,24.742122650146484,51.40824508666992,24.94830735513366,51.67405746486612,24.687140644765385,51.23103570787653,24.9047789874568,51.53229063782896,96034000,15756900
2016-08-11,24.72608757019043,51.65632629394531,24.95518131150681,51.78923414757809,24.70775965140195,51.41709418539858,24.861252038600757,51.41709418539858,109938000,18162300
2016-08-12,24.78335952758789,51.33734130859375,24.84292438617509,51.558852106511374,24.691721686956768,51.05380775765811,24.691721686956768,51.41708533104355,74641600,21655200
2016-08-15,25.081186294555664,51.496849060058594,25.094931361217768,51.83354654813538,24.760454672281675,51.35508223034013,24.77419973894378,51.39938373087943,103472800,19283900
2016-08-16,25.058271408081055,51.21152877807617,25.253002475691815,51.37201086423495,25.01932589369748,51.05996425284453,25.115544840237998,51.36309670436079,135177600,20523500
2016-08-17,25.02161979675293,51.31852340698242,25.055984209017407,51.42551033971031,24.820016176986197,51.02430509066415,24.994127917372026,51.30069168468556,101424000,18856400
2016-08-18,24.989540100097656,51.35418701171875,25.10866804972815,51.443345629385824,24.9757932901758,51.05997207605119,25.023904503133075,51.19370490097153,87938800,14214300
2016-08-19,25.05368995666504,51.372013092041016,25.129291305551583,51.47008586017475,24.824596231200175,50.99755714213379,24.91852374976063,51.202616838662,101472400,17271000
2016-08-22,24.858959197998047,51.41659164428711,24.99412364921774,51.48791853190177,24.707756508993324,51.05104984789496,24.93914164769162,51.354182318150876,103280800,15221900
2016-08-23,24.93685531616211,51.61273193359375,25.044529662541454,51.87128677331423,24.863545383200147,51.57706849341447,24.87729044942843,51.62164949416499,85030800,18732400
2016-08-24,24.74899673461914,51.66623306274414,24.913944508954565,51.74647411189115,24.668814274274574,51.46117335960249,24.87270756537071,51.53249684714803,94700400,18151500
2016-08-25,24.64361000061035,51.86238479614258,24.71462849049414,51.96937514882843,24.439716741137445,51.51467465254821,24.60237306342222,51.60383327978643,100344800,18552600
2016-08-26,24.499284744262695,51.73755645751953,24.73066815971261,52.334907244776915,24.354954571624482,51.43442398362472,24.606959080089144,51.96044788241121,111065200,20971200
2016-08-29,24.471790313720703,51.799964904785156,24.613829044778868,52.24574774699864,24.350370925679744,51.799964904785156,24.4259722703323,51.87129179204484,99881200,16417200
2016-08-30,24.2839412689209,51.61273193359375,24.398488161698825,51.88020093283263,24.169394376142968,51.36309465444451,24.238123210948476,51.692972973470695,99455600,16930200
2016-08-31,24.30684471130371,51.2293701171875,24.414519045422956,51.532502625616864,24.201461803910494,51.08671972504742,24.206044657362554,51.398769796078206,118649600,20860300
2016-09-01,24.4511775970459,51.34526824951172,24.46721409021607,51.55032795019065,24.196883385456967,50.82815851654061,24.316011370743013,50.82815851654061,106806000,26075400
2016-09-02,24.680273056030273,51.41659164428711,24.742127605992668,51.88020621062282,24.471796882605915,51.19370022207109,24.673398774615084,51.41659164428711,107210000,18900500
2016-09-06,24.67339324951172,51.363101959228516,24.810850881486054,51.532498222592096,24.629866630709817,51.00647430882239,24.719213042785295,51.51466649996645,107521600,16278400
2016-09-07,24.824594497680664,51.40768051147461,24.916232331036756,51.56816261700586,24.52906340272657,51.18478907613158,24.703175111318515,51.238284244993125,169457200,17493400
2016-09-08,24.173965454101562,51.202613830566406,24.574879412502995,51.523577997946674,24.109819500412716,50.97972242555821,24.570298307745,51.380927634783546,212008000,20146100
2016-09-09,23.626434326171875,50.11491012573242,24.21978796010266,51.2828624857459,23.626434326171875,50.11491012573242,23.972366327084888,50.63201989462575,186228000,35113900
